YAL008W,Verified,molecular_function
YBR255W,Verified,molecular_function
YGR164W,Dubious,molecular_function
YGR131W,Verified,molecular_function
YNL003C,Verified,transmembrane,transporter
YBR135W,Verified,kinase,histone
YBR160W,Verified,RNA polymerase,kinase,histone
YJL082W,Verified,molecular_function
YJL142C,Dubious,molecular_function
YPL191C,Verified,molecular_function
YGL215W,Verified,kinase
YKL074C,Verified
YJL077C,Verified,molecular_function
YIL124W,Verified
YPL039W,Uncharacterized,molecular_function
YNL170W,Dubious,molecular_function
YGL141W,Verified
YJL179W,Verified
YKL083W,Dubious,molecular_function
YOR009W,Verified,molecular_function
YKL029C,Verified
YPL166W,Verified,molecular_function
YKL052C,Verified
YHR025W,Verified,kinase
YOL034W,Verified,damage,ATP
YBL008W,Verified,transcription
YIL062C,Verified
YCL023C,Dubious,molecular_function
YOL116W,Verified
YDR196C,Verified,kinase
YNL255C,Verified
YNR032W,Verified
YNR045W,Verified
YML105C,Verified
YNL288W,Verified,molecular_function
YIL059C,Dubious,molecular_function
YIL004C,Verified,receptor
YNR018W,Verified,molecular_function
YPL144W,Verified,molecular_function
YFR047C,Verified
YHR078W,Uncharacterized,molecular_function
YJR115W,Uncharacterized,molecular_function
YLR355C,Verified
YGR099W,Verified
YLR300W,Verified
YBL003C,Verified
YJR140C,Verified,transcription
YOR033C,Verified,exonuclease activity
YOR062C,Uncharacterized,molecular_function
YBR043C,Verified,transmembrane,transporter
YHR112C,Verified
YLR011W,Verified,dehydrogenase,transcription
YHR007C,Uncharacterized
YKR103W,Verified
YKR084C,Verified
YER121W,Uncharacterized,molecular_function
YCR046C,Verified
YNL144C,Uncharacterized,molecular_function
YKL204W,Verified
YOR266W,Verified,molecular_function
YDR393W,Verified,molecular_function
YGL171W,Verified,ATP
YPR194C,Verified,transporter
YGR019W,Verified
YNL208W,Verified,molecular_function
YJL188C,Dubious,molecular_function
YLL057C,Verified
YBR296C,Uncharacterized
YNL277W,Verified
YMR040W,Verified,molecular_function
YDR077W,Verified
YMR266W,Verified,molecular_function
YKR064W,Verified,transcription,RNA polymerase
YPL089C,Verified,transcription,RNA polymerase
YGR277C,Verified
YDL139C,Verified
YDR246W,Uncharacterized
YOR288C,Verified
YCR028C,Verified,transmembrane,transporter
YML054C,Uncharacterized,dehydrogenase
YLR179C,Verified,molecular_function
YOR141C,Verified,ATP
YPL280W,Verified,peptidase
YBL106C,Verified,molecular_function
YGL044C,Verified
YER107C,Verified,molecular_function
YBR038W,Verified
YGR259C,Dubious,molecular_function
YEL047C,Verified,NADH
YPR016C,Verified
YLR157C,Uncharacterized
YDL055C,Verified
YML009C,Verified
YML072C,Verified
YDR142C,Verified
YFL044C,Verified
YKL019W,Verified
YJL130C,Verified
YBL085W,Verified
YBR116C,Dubious,molecular_function
YDR166C,Verified,molecular_function
YDR082W,Verified
YDR348C,Verified
YKL182W,Verified,ADP
YDR333C,Verified,molecular_function
YPL027W,Verified,molecular_function
YIR012W,Verified
YLR363C,Verified,molecular_function
YDR179C,Verified,molecular_function
YML089C,Dubious,molecular_function
YLR431C,Verified,molecular_function
YKR046C,Verified,molecular_function
YJR005W,Verified
YJL116C,Verified,molecular_function
YER030W,Verified,histone
YHR041C,Verified,transcription,RNA polymerase
YJR072C,Verified,ATP
YDR047W,Verified
YKR039W,Verified,transmembrane,transporter
YGL003C,Verified
YPL009C,Verified,tRNA
YDR268W,Verified,tRNA
YGL192W,Verified
YDL117W,Verified
YMR131C,Verified
YMR293C,Verified,tRNA
YJL214W,Verified,transmembrane,transporter
YIL105C,Verified
YML126C,Verified
YLR189C,Verified
YIL150C,Verified
YLR349W,Dubious,molecular_function
YGL250W,Verified,molecular_function
YBR212W,Verified
YJR109C,Verified
YLR254C,Verified
YGR085C,Verified
YPL105C,Verified,molecular_function
YGR145W,Verified,molecular_function
