"genes","X30.deg","X15.deg","pstats","fold.change","l2fc","neg_pL10"
"YKL014C",46.5547426036923,47.9725621797945,0.809989831620352,1.03045489023904,0.0432813500466089,0.0915204330952887
"YLR237W",17.6013849277864,25.9696748767467,0.0566053222363901,1.47543360839463,0.561139003796138,1.24714273295964
"YKL176C",43.707587595973,35.318938260192,0.24769374434114,0.808073385030431,-0.307441777885601,0.60608496165167
"YDR249C",10.2951119169124,9.25031647531817,0.528524288510525,0.898515387688221,-0.154384883805018,0.276935049749716
"YER091C",103.840183257303,159.136697059695,0.212086193989242,1.53251556447444,0.615901726233226,0.673487601494939
"YIR024C",4.58465299525172,4.09890623356632,0.524718729576063,0.894049394318723,-0.161573555458494,0.280073433597814
"YJR008W",18.6138058649569,11.1647599460452,0.00935998767454733,0.599810701102477,-0.737420833618092,2.02872472315074
"YDL203C",18.2139817580589,14.4566968091846,0.1761125565731,0.793714246627492,-0.333308393784424,0.754209678354131
"YLR087C",12.8643058836974,8.69143043196889,0.064708558573118,0.675623738314814,-0.565708076180553,1.18903827427319
"YLR215C",10.8879565920928,10.7112554353032,0.938083460622529,0.983770953227539,-0.0236056361396297,0.0277585210288667
"YML082W",21.6568485573334,24.1754131321186,0.521324801204586,1.11629413984762,0.158717222674822,0.282891613707002
"YOL054W",12.2542509373207,13.2246599865625,0.403689252747847,1.07918958524722,0.109948330692474,0.393952812478304
"YFR001W",14.7871641676861,19.0935487297428,0.326152143229339,1.291224504795,0.3687398633835,0.486579763271749
"YNL109W",1.57839500075969,1.20149414037565,0.472904990262465,0.761212586074693,-0.393628679206288,0.325226103129811
"YKR013W",59.5118810094128,62.5868011027805,0.863876606787503,1.05166901198907,0.0726807218380792,0.0635482862460426
"YFR054C",0.309072372794912,0.311355450970117,0.983235226597364,1.00738687238383,0.0106178359596987,0.00734257027335912
"YIL031W",12.4876414598561,12.4676093128109,0.991632519290692,0.998395842232531,-0.00231616870302531,0.00364923955152518
"YLR104W",9.61859822638825,8.32572755010335,0.254887600959176,0.86558637278996,-0.208250308364849,0.593651290329012
"YLR342W",309.581741389944,298.556824984589,0.312570108305458,0.964387704662892,-0.0523148372846975,0.505052556766966
"YLR335W",45.0750457966823,36.3418498768328,0.0121359008656291,0.806252089920399,-0.310697099787968,1.91592797982236
"YJR102C",7.98824790972365,8.94321716680945,0.530448460799696,1.11954677269384,0.162914802709372,0.275356806442473
"YOR020C",44.5565592918509,39.0582006834904,0.544162420874564,0.876598222669179,-0.190012341131983,0.264271453313945
"YJR088C",19.2911770329737,16.0669789331068,0.0948876005992546,0.832866698887481,-0.263842485542738,1.02279053512959
"YGR104C",10.9909502158381,7.31416626124679,0.0066847493035588,0.665471694222305,-0.58755079234687,2.17491487533133
"YLR368W",16.9721264731734,11.0918775452569,0.00444580138309538,0.653534933456277,-0.613663740309446,2.35204994338072
"YBR268W",12.6777122875828,14.6502129457333,0.175792265616914,1.15558805984913,0.208627202399175,0.755000236621675
"YPR083W",14.0449557421061,11.0702751698411,0.166044705152267,0.788202923036129,-0.343360995193513,0.779774968664308
"YGL088W",11.1910959899737,6.9697240287685,0.0620694246669852,0.622791908407612,-0.683177894491037,1.20712228015209
"YGR173W",33.1061377185833,30.0677612105958,0.207091877800571,0.908223165933307,-0.138881259016044,0.683836933919513
"YDR282C",8.76916953781399,5.50823266669669,0.0917910257787988,0.628136181304781,-0.670850722403943,1.03719977680817
"YDR009W",4.61562658302513,2.49724274712834,0.17056519917077,0.54104089709346,-0.886190443896465,0.768109574281326
"YJL095W",13.7497191476185,10.0943799142556,0.0878180620593311,0.734151716546442,-0.44584986003256,1.05641615099644
"YBR126C",103.707294148173,29.7627534736726,0.000701635397715982,0.286988043783581,-1.80093746089037,3.15388850880261
"YOL149W",15.1266811585281,13.3344522257724,0.418052682441046,0.88151869441994,-0.181936929697031,0.378768985565289
"YGL202W",95.415648422628,105.715291129618,0.368807083058031,1.10794500563859,0.147886273028318,0.433200746773835
"YOR046C",50.2501096086047,57.764171171768,0.365915616776037,1.1495332372743,0.201048180329761,0.436619055025754
"YPR187W",44.5149103374826,55.5466427278076,0.0284465155864243,1.24782106280097,0.31941106695799,1.54597092274042
"YEL018W",13.0176836759578,10.7007867008078,0.249057342439146,0.82201925989114,-0.282755898274908,0.603700650342759
"YDR432W",38.9118988475206,73.9607004923239,0.0581185871814535,1.90072195608199,0.926547505200703,1.23568495161346
"YGR195W",22.3559331007024,25.6968426620951,0.123145300521008,1.14944174087226,0.200933345321276,0.909582157082994
"YGL104C",14.8102942355289,8.32839527401895,0.0181136900299404,0.562338272391624,-0.830489855743673,1.74199306838294
"YBL046W",16.4954908828535,12.3556307877843,0.0871298452463993,0.749030803358969,-0.416903045176052,1.05983305732705
"YHR036W",13.6713021204039,10.7552606881556,0.0977096938780046,0.786703460536051,-0.346108165170199,1.01006234734694
"YOL072W",17.2030302312431,12.9776239816624,0.0675752055455899,0.754380118340618,-0.406636440546362,1.17021262462029
"YGL159W",18.0134730640996,10.7909971215301,0.0603630530387134,0.599051447942945,-0.739248184519701,1.21922880262185
"YIL017C",26.7700155251843,11.7189495721411,0.0065331023269458,0.437764018519762,-1.19177471605694,2.18488053947131
"YOL123W",48.4051689929819,69.8226787826927,0.0363459896889673,1.44246327892825,0.528534592366473,1.43954350095442
"YDR132C",11.3636398518188,6.7190404905121,0.0251667798592207,0.591275381667142,-0.758097884563274,1.59917234976103
"YML116W",21.6644482512596,19.663104536186,0.502485085648823,0.907620831517958,-0.139838373071076,0.298876824089647
"YNR056C",10.5258711343177,4.11740751757631,0.039723515737264,0.391170238076756,-1.35413148689901,1.40095232116045
"YDR185C",7.89116783826759,9.64983912797586,0.185735076355168,1.22286578181492,0.290266066550436,0.731106071333066
"YHR207C",19.8282586972832,15.6860897991055,0.0781771985656711,0.791097697411763,-0.338072222100966,1.10691989631448
"YNL220W",65.2332147550344,119.201434238394,0.0287481087889039,1.82731197114879,0.869722961719519,1.54139072035031
"YGR060W",81.191064875446,90.3669131450118,0.226980155846164,1.11301549356007,0.154473675632877,0.644012110133878
"YJL032W",0.590490598641533,0.283792508288317,0.114054562086563,0.480604617484516,-1.05707758543329,0.942887338625868
"YOR152C",6.78115985220672,2.215986816246,0.00613976548015289,0.326785810177425,-1.61358275531783,2.21184821723353
"YGL031C",252.090416596057,313.25346558887,0.137810768615769,1.24262345954554,0.31338919635547,0.86071684507223
"YOR183W",1.19990080012323,0.696047629634606,0.19231173558669,0.580087645214606,-0.785657201951115,0.71599421266725
"YJL093C",28.2251777546648,23.8858557840122,0.106271817559217,0.846260597245116,-0.240826100028679,0.973581891650562
"YPR172W",11.4402911802681,9.35281620257037,0.211508610875469,0.817533055338823,-0.290651030564983,0.67467194706163
"YDR053W",0.207000119233622,0.122293783517575,0.529123898815881,0.590790884422406,-0.759280528601935,0.276442622347244
"YLR111W",0.332547763180411,0.227198327112223,0.529955414564377,0.683205097936459,-0.549609354793994,0.275760666291966
"YML034W",35.3209444043644,18.1046386557673,0.0202930834205092,0.51257515791481,-0.964164535145078,1.6926519593357
"YPR023C",26.8461576779022,21.9287085836518,0.189396138781272,0.816828569911214,-0.291894767177537,0.722628879203286
"YDR003W",16.1371454585406,13.1695778636925,0.128127762529751,0.816103312542336,-0.293176296786324,0.892356757787541
"YLR144C",23.2907122762747,16.2917788775956,0.0523726254730613,0.699496807325698,-0.515610622294895,1.28089565409389
"YEL072W",7.25418362461857,4.07647184652029,0.031732308183332,0.561947705967346,-0.83149221328785,1.49849833650894
"YPR058W",11.8442023840639,13.8173809409547,0.385846265236773,1.16659446477761,0.22230313402444,0.413585699106941
"YDL020C",41.6903010318951,40.3771322282992,0.886670553558821,0.968501815264148,-0.0461733420112029,0.0522377142704213
"YML061C",19.8607540103364,15.2100355096126,0.0109178765258805,0.765833739328156,-0.384896874384349,1.96186182159188
"YBR050C",0.883275821312348,0.933102439245451,0.872049617160905,1.05641116481494,0.0791714540031323,0.0594588042346875
"YDL191W",114.176833854467,136.558007645899,0.342203882979803,1.19602202159468,0.258243953209049,0.465715066837192
"YHR101C",6.29909395722992,4.52175726041424,0.00750914924613767,0.717842485144121,-0.478260784030812,2.12440926387961
"YER163C",17.4705159339245,16.9762282711525,0.802867459596173,0.971707323089859,-0.0414062533917434,0.0953561437835739
"YPL268W",19.8941392900911,14.8962642185237,0.0991482006431866,0.748776511580134,-0.417392915252302,1.0037151630303
"YER132C",17.7082515177536,14.3044213554998,0.399323422725782,0.807782820407692,-0.307960631163994,0.398675215069331
"SCER_lnc1810",7.95443950393918,3.61550052937133,0.00528917828551495,0.454526120612379,-1.13756488958764,2.27661179370887
"YGL110C",21.7027011517886,14.6490793276764,0.013766353744507,0.6749887594738,-0.567064617592682,1.86118107487283
"YMR242C",206.13520686788,203.832621294715,0.906180285540513,0.988829731669075,-0.0162059727143804,0.0427853903736751
"YOR236W",9.5424815148565,14.1697338975237,0.0477856401414971,1.48491080391019,0.570376273368644,1.32070259176137
