"genes","Glucose","Ethanol","pstats","fold.change","l2fc","neg_pL10"
"YBR043C",96.3829029237829,111.631688755384,0.000218005522391363,1.15821048514859,0.211897462554535,3.66153250495632
"YHR112C",133.201976428923,118.734473314923,7.11925534317412e-05,0.891386723366527,-0.165876621794003,4.14756543013607
"YLR011W",0.298804082947812,0.25421989513921,0.725540197128007,0.850791236288465,-0.233122922223813,0.139338521327862
"YHR007C",1171.10841062504,1026.11379408615,5.01543032459535e-05,0.876190269642497,-0.190683901701577,4.29969179852004
"YKR103W",12.9140384002553,12.6441719244447,0.697625082594939,0.97910285942736,-0.0304676650985365,0.156377913057223
"YKR084C",67.0051221904183,76.4774712905073,0.00096052555688816,1.14136753714395,0.190763435476348,3.01749107529178
"YER121W",51.3754600135245,17.6967277108691,9.38418947015437e-07,0.344458768957212,-1.53759678940589,6.0276032322425
"YCR046C",32.3923449905374,54.8011175440009,9.2068529109406e-05,1.69179222930633,0.758552400517594,4.03588879509953
"YKL204W",39.6769344393968,54.7018585212942,6.73905426937444e-08,1.37868157644202,0.463289287066108,7.17140104625555
"YOR266W",21.9250145610538,26.6840933275221,0.00137970889218892,1.21706160117777,0.283402191440746,2.86021253668033
"YDR393W",39.4002249364823,55.284777930537,5.04457410176415e-07,1.40315894185027,0.488678438488474,6.29717549405769
"YGL171W",25.8782037122729,28.0531182558784,0.21995087674263,1.08404426241432,0.116423664313509,0.657674302549463
"YPR194C",19.283585396707,22.7811416316553,0.0262718099251832,1.18137478912742,0.240466729881,1.5805100066413
"YGR019W",157.436490511951,148.828899275835,0.0122938216055942,0.945326580844594,-0.0811152733096057,1.91031309317288
"YNL208W",473.347252582928,770.581849998817,1.91752297846625e-05,1.62794195127142,0.703049257278641,4.71725942301846
"YJL188C",0.498802481521056,0.425038864809353,0.484883408231495,0.852118585122578,-0.230873877742135,0.314362676343927
"YLL057C",36.3402816855256,37.158720481259,0.492803468879348,1.02252153141838,0.0321312225738382,0.307326243802525
"YBR296C",15.2037899287349,24.037624333127,5.15622613926138e-08,1.58102844394714,0.660863323150017,7.28766804382451
"YNL277W",142.788199406444,191.754627079714,4.43999434823934e-06,1.34293049339384,0.425384636536759,5.35261758270746
"YMR040W",34.4687388133222,39.2367866896973,0.0242265731250854,1.13832962970297,0.186918383898582,1.6157080129413
"YDR077W",9572.18592357804,4676.12348352412,3.30306119911813e-09,0.488511560562773,-1.03353539109854,8.48108337962585
"YMR266W",65.9731106950219,118.729812892367,4.89982996136686e-09,1.79966976911589,0.847732203128941,8.30981899101667
"YKR064W",33.5644015637476,43.1078993849114,1.7082233266471e-05,1.28433391857257,0.361020342676949,4.76745535191973
"YPL089C",50.2049659523243,71.6374275267453,6.40227630451787e-10,1.42689923532213,0.512883458265748,9.19366558684012
"YGR277C",39.1014232170217,33.4537605702595,1.26391213155747e-05,0.855563757477154,-0.225052725071907,4.89828311759333
"YDL139C",11.5884946111002,10.5101877150095,0.244753888647437,0.906950218101855,-0.140904730537779,0.611270399403444
"YDR246W",53.0855883414617,40.2160582213339,2.25763562157604e-06,0.757570170695909,-0.400548569039245,5.64634615112168
"YOR288C",65.8914312254161,61.2100669444799,0.0720079464335226,0.928953367776743,-0.106321917833574,1.14261957437706
"YCR028C",80.7475470079165,103.640108601357,1.46493705703649e-05,1.28350782706992,0.36009209376337,4.8341810349474
"YML054C",457.500154748462,281.922908752259,3.94076234961305e-07,0.616224728726623,-0.698471516866753,6.40441975477248
"YLR179C",216.8171748092,253.605773903869,0.00384223076211996,1.16967566857673,0.226108550148904,2.41541655521984
"YOR141C",59.4644391186751,62.1779227607951,0.289210865111201,1.04563203962463,0.0643752531122699,0.538785395439736
"YPL280W",32.9529851998242,22.2061973195063,6.84871236769274e-06,0.67387513406903,-0.569446803403416,5.16439107291216
"YBL106C",35.0933310611212,38.1845972205876,0.0245441337097258,1.08808699732956,0.121793910998393,1.61005229180714
"YGL044C",34.3988065090631,37.5477249355596,0.016851495444123,1.09154150233866,0.126366985188873,1.77336155269696
"YER107C",49.4528495023519,53.4343489739426,0.0621543832060277,1.08051102235072,0.111713789281747,1.20652823894402
"YBR038W",70.5561297644951,90.8769257423682,6.66684304797273e-07,1.28800893764582,0.36514260451819,6.17607976899349
"YGR259C",0.094742654152507,0.261997696059323,0.0666562528294493,2.76536158294221,1.46746813138651,1.17615910443538
"YEL047C",112.146558253867,89.2091852126299,3.20963827247903e-05,0.795469665780437,-0.330121178614566,4.49354390999961
"YPR016C",300.025354251742,239.505371151286,1.07628356126725e-09,0.798283770878659,-0.325026413520311,8.96807329291723
"YLR157C",0,0,NA,NA,NA,NA
"YDL055C",988.261633991339,1051.89451305438,0.00678117235239281,1.06438869715709,0.0900250954408346,2.16869521731862
"YML009C",56.6448658035843,67.3259832892118,0.000368645949414904,1.18856285268049,0.249218196803989,3.43339053364864
"YML072C",219.120914759984,246.542489802504,0.00321029136459627,1.12514357688109,0.17010911205351,2.49345554943502
"YDR142C",51.7676189932554,55.6646211012975,0.0560531461070722,1.0752787588811,0.104710717416303,1.25140000664446
"YFL044C",90.6952240340818,75.3336580592327,1.87624832364931e-05,0.830624311936465,-0.267731995582086,4.72670968277275
"YKL019W",93.7731425617046,96.5173242725742,0.525380498595247,1.02926404763564,0.0416131390317602,0.279526051667301
"YJL130C",627.998307741137,411.169600641452,2.7057758961119e-07,0.654730427730607,-0.611027067059164,6.56770817636825
"YBL085W",54.9331520876261,69.6627863885299,1.60906563521191e-05,1.26813743142589,0.342711102648134,4.79342624028321
"YBR116C",2.44005023087336,1.76424781975625,0.0629197726795644,0.723037500389809,-0.467857620292723,1.20121285509181
"YDR166C",62.7450087624255,73.3928313311907,0.000157842988660239,1.16969991364702,0.22613845406253,3.8017747045782
"YDR082W",52.0713746257395,60.0192421627905,0.000881921052066781,1.15263410259813,0.204934610002405,3.05457029036291
"YDR348C",99.8722761625537,149.692984098572,4.17175052620275e-05,1.49884422234384,0.583850449109373,4.37968167060337
"YKL182W",1236.37511459601,741.491738937826,1.26302601651678e-06,0.59973039750166,-0.737613996831877,5.89858770351173
"YDR333C",67.7990570008173,77.189098382881,0.0824786471300614,1.13849811188304,0.187131898870903,1.0836584712547
"YPL027W",8.97105787229703,6.36884060349437,0.0018070421865245,0.709931949403826,-0.494247353316278,2.74303170844574
"YIR012W",99.8855541526011,87.5250480461081,0.00641388206540436,0.876253315993931,-0.19058009618185,2.1928790298792
"YLR363C",27.6437371084922,25.6784280256433,0.190281286983418,0.92890581055898,-0.106395777642799,0.720603919855108
"YDR179C",15.0256991818753,11.3147115173314,0.0480555169048856,0.753023961173117,-0.409232322798077,1.31825674693795
"YML089C",6.50430515573569,7.79798097387975,0.0180346844410446,1.19889531428323,0.261705690313367,1.74389145227614
"YLR431C",36.3341719019809,45.4035478656574,0.000558354444121051,1.24961009124257,0.321478009142163,3.25309002282389
"YKR046C",886.517828986631,758.387681046859,0.000800273339484221,0.855468052925415,-0.225214115972403,3.09676165106524
"YJR005W",72.1705394629034,83.1827520544417,0.00182602210392,1.15258598139202,0.204874377813798,2.73849396965365
"YJL116C",716.664642721511,1132.22495017352,6.60158261794806e-08,1.57985322936253,0.659790536183236,7.18035193720839
"YER030W",88.462742473385,64.3136867248086,0.00257309676097071,0.727014389635932,-0.459944175514226,2.58954388189478
"YHR041C",38.3455325149791,38.0862757643521,0.936792905504247,0.993238932057451,-0.00978728284360297,0.0283564069109542
"YJR072C",65.100066677317,64.0970296826686,0.734703600573421,0.984592381454536,-0.0224015185080439,0.133887831796652
"YDR047W",66.4572865335963,67.5210206373749,0.589682049478336,1.01600628252014,0.0229093231067576,0.229382092386957
"YKR039W",609.485398821328,629.174053980761,0.0755568894198492,1.0323037355735,0.0458675185650979,1.12172592972853
"YGL003C",62.9531219103314,65.9694451898939,0.0366446699017467,1.0479137997931,0.0675200472897197,1.4359891861143
"YPL009C",124.372609571457,142.707465600497,0.0148580821348209,1.14741876119039,0.198392012482903,1.82803724522
"YDR268W",24.3533217667963,30.3492340933194,0.000223739476357411,1.24620511254847,0.31754154067563,3.65025738268194
"YGL192W",223.529979600079,244.353281281343,0.00460914994949035,1.09315663929518,0.128500140756359,2.33637916274185
"YDL117W",42.2203436807144,57.2093890276104,3.94652605383127e-05,1.35501950103127,0.438313614559706,4.40378502576174
"YMR131C",78.6140527576695,72.6040904954509,0.0208746526552131,0.923551043974994,-0.11473639480091,1.68038074224816
"YMR293C",25.9069064794741,29.4573139113887,0.00779221110182908,1.13704482373176,0.185289128197509,2.10833929032893
"YJL214W",5.51672764646001,6.21021662417655,0.129989658000318,1.12570658226377,0.170830834987603,0.886091198862857
"YIL105C",106.154626827289,105.935811813707,0.932898653658824,0.997938714306462,-0.00297687579879558,0.0301655336890923
"YML126C",377.481146931883,417.479487446194,7.25945729219932e-05,1.10596116081402,0.145300721843077,4.13909584538986
"YLR189C",84.101719092276,86.1754971276213,0.65530977940483,1.02465797438778,0.0351424258291555,0.18355335087514
"YIL150C",5.97590614222469,8.60692779490008,5.02868984433216e-05,1.44027158226015,0.526340876554441,4.29854514963438
"YLR349W",1.3735077698016,1.91674940147819,0.0167146222081881,1.39551405796202,0.480796657725322,1.77690343509016
"YGL250W",54.7649502591027,44.1290642714455,1.16122466790109e-06,0.80579027393731,-0.311523702936584,5.93508374702265
"YBR212W",248.094787690039,207.319168816872,5.44605762289579e-07,0.835644999829216,-0.259037910665195,6.26391776784855
"YJR109C",614.626154248567,1087.59392348602,8.07612866653431e-09,1.76952105921314,0.823358931495589,8.09279677061984
"YLR254C",39.7307610396517,33.4534484369488,0.000233066934047208,0.842003716051699,-0.248101494472737,3.63251933685893
"YGR085C",334.561899023781,306.986967374645,0.00120438958225503,0.917578983950064,-0.124095746360823,2.9192330097092
"YPL105C",96.9658534943458,124.54655135052,7.98460555640802e-07,1.28443722054983,0.361136377342801,6.09774653336477
"YGR145W",41.4374835486662,44.09532254294,0.0894996404478631,1.06414093633732,0.0896892360738821,1.04817870939719
"YGR110W",70.2646548007523,92.2355707078238,7.66230497029893e-08,1.31268802172833,0.392524080750125,7.11564056648996
"YKL177W",0.391560255253842,0.801701191129107,0.0110051648974505,2.04745292805414,1.03383028398179,1.95840344574886
"YGL154C",52.3010917322041,44.3891495035121,3.87357766366724e-05,0.848723191683965,-0.236633994702798,4.41188773218106
"YOR010C",11.3459135257918,8.80293288003691,0.00202741269210922,0.775868144951561,-0.366116600706444,2.69305783904115
"YMR322C",47.5275455283867,42.288278504255,0.00700579722545668,0.889763568350012,-0.1685060667679,2.15454243697831
"YKL099C",27.1334551128751,22.666649636451,0.00199564828298706,0.83537645840376,-0.259501607147612,2.69991599722575
"YDR315C",25.8098659929639,24.2554371453273,0.162660443624677,0.939773850508935,-0.0896144700148387,0.788718047580649
"YLR394W",29.5249309812993,43.3597150580425,2.74288462810095e-06,1.46857972624918,0.554421588810293,5.56179245941439
"YNL104C",1161.8043863757,1098.47246065688,0.00188959376011376,0.945488305551689,-0.0808684808444493,2.72363155387146
"YNL151C",37.425885023326,36.0541959959499,0.544428671969207,0.963349189297162,-0.0538692621833041,0.264059011040128
"YNR066C",4.29633037884341,6.61425602965315,0.000109481441367991,1.53951289738424,0.622473953718777,3.96065949355965
"YLR220W",225.8796113531,150.813815030004,9.48055482827584e-11,0.667673430667669,-0.582785463982009,10.0231662458046
"YIL045W",49.9412152909548,54.4106608623012,0.00119217725156977,1.0894941291538,0.123658422370736,2.92365916938121
"YMR232W",12.8777141788979,13.7358396010453,0.327712932713913,1.06663647058991,0.0930685628163364,0.484506419479811
"YNL083W",37.2361701431053,48.3502114053149,2.28003054110857e-06,1.29847433878125,0.376817502904387,5.64205933556705
"YMR238W",182.042736068404,196.541636350976,0.00156285216620008,1.07964558540322,0.110557797484966,2.80608210095716
"YER168C",45.4987853234705,68.2823934387495,2.35936258232083e-10,1.50075200806572,0.585685598349297,9.6272053124417
"YPL265W",41.4067620786676,33.2072369335915,0.000128876969056653,0.801976181342119,-0.318368705551171,3.8898246862562
"YOR227W",113.226546991951,117.558207787359,0.270186744161578,1.03825658302302,0.0541630191400868,0.568335962044928
"YOR081C",82.9306346912979,94.0977612796982,0.000152772699990936,1.13465622963057,0.18225526585959,3.81595424590801
"YEL026W",144.070468123893,96.142748570175,8.27217295216279e-06,0.667331409567555,-0.583524685505314,5.08238039405372
"YGR050C",7.39672291815719,4.3346832420449,0.000690226973782151,0.586027527326228,-0.770959661290528,3.16100807266574
"YDR021W",8.72001459782338,8.81002037904595,0.820043786361619,1.01032174662242,0.0148148061821263,0.0861629577778211
"YGL063W",15.3292239074017,19.8133141774418,0.0275586376114756,1.29251906666162,0.370185562687423,1.55974225601126
"YPL212C",42.6310748112132,60.5575752497297,2.70530929887008e-05,1.42050313105879,0.506402011504931,4.56778307469293
"YOL157C",14.2510171800217,12.7012932113629,0.0771522087785595,0.891255203114109,-0.166089500907262,1.11265163607382
"YOR345C",0.306600461320333,0.398302525058329,0.45545261264432,1.29909303900944,0.377504758045886,0.341556802308258
"YPR095C",36.896909098774,37.3737626990347,0.813509845206982,1.01292394436033,0.0185258530991215,0.0896371868043287
"YOR310C",92.8451407516132,92.9694206684604,0.959480951856237,1.00133857211957,0.00192986001832463,0.0179636426959318
"YDR188W",119.005970075746,155.583951685778,0.00033640159559332,1.3073625767409,0.386659305727232,3.47314195295816
"YAL027W",28.2933553621529,33.4924192079311,9.02193026957245e-05,1.18375564789791,0.243371309051521,4.04470053388395
"YGL236C",20.6021734666525,33.2978456429221,4.29553743790329e-06,1.6162297486146,0.692632293156128,5.36698249150357
"YHR133C",62.0948812632262,54.335227745553,2.70580684437894e-05,0.875035536588285,-0.19258648660682,4.5677032090002
"YDR017C",54.9566408540129,63.1174608132144,0.000739165939541338,1.14849561094682,0.199745343370291,3.13125805343575
"YIL090W",94.508819278003,102.58794734403,0.00735589981146869,1.08548544070011,0.118340375634664,2.13336419455395
"YBR183W",98.3125977194756,85.2386252736019,0.000142863543829249,0.867016305650077,-0.205868968961245,3.84507858110215
"YOL048C",150.399573193062,127.22517238315,6.11808123429397e-06,0.845914450966134,-0.241416326823007,5.2133847608637
"YCR007C",45.07665464834,63.9137693185697,7.35910368039564e-08,1.41789069790527,0.503746322656526,7.13317507837487
"YDR540C",5.35428663187666,7.08406728468564,0.00038498757622427,1.32306463432696,0.403883541847337,3.41455328520397
"YEL004W",50.3636264476177,42.1860675542048,0.000700614212062883,0.837629665093354,-0.255615557913281,3.15452105720119
"YPR057W",40.7740652864357,60.3762642691445,3.72345458384854e-07,1.48075164556206,0.566329689403486,6.42905393901526
"YLL032C",27.781347202596,29.0757978168777,0.297485358367767,1.04659423478789,0.0657022169356782,0.526534404512122
"YDR116C",48.0311802842404,59.2731856436153,1.36457762640415e-06,1.23405640446157,0.303408336608316,5.86500175368404
"YDR299W",43.3032853202168,47.6672152298189,0.0661348619249668,1.1007759544647,0.138520861023451,1.17956954882832
"YLR030W",31.0014938383012,36.20989095198,1.24466045675629e-05,1.16800471425167,0.224046097174938,4.90494910790082
"YDR122W",68.1905504461663,85.959423822239,3.33736829356209e-06,1.26057676994557,0.334083981938742,5.47659586435632
"YOL062C",124.478762213142,131.527984385986,0.00403721753524507,1.05662991861032,0.0794701656745493,2.39391784910065
"YNL234W",11.7814052634503,9.38832470953648,0.000618917158593165,0.796876476073875,-0.327571985686559,3.20836747694682
"YLR467W",0,0,NA,NA,NA,NA
"YJL194W",13.08017523481,14.4222137751902,0.133643051739249,1.10260096033031,0.140910763083625,0.874053615805653
"YOL015W",3.45235592975903,2.12012370435063,0.010719166135057,0.614109248144241,-0.703432765455152,1.96983899794819
"YDL070W",123.808023815564,168.231961073809,1.32156804954318e-05,1.35881307114976,0.442347001451796,4.87891046947498
"YOR241W",55.2262205224823,62.9392431170325,0.00109373169848259,1.13966232926279,0.188606431354355,2.96108920100005
"YLR056W",979.020623077122,1558.88767984213,2.27451984272847e-09,1.59229299475066,0.671105827829493,8.64311027006731
"YPR039W",0,0,NA,NA,NA,NA
"YKL110C",26.9969280982912,34.5662555398252,0.000129684190109242,1.28037736048988,0.356569072625827,3.8871129658344
"YBR280C",61.2529006480161,63.2844563443112,0.43412467365297,1.03316668557411,0.0470730296642756,0.362385530155739
"YLR204W",50.5109538905426,53.7457521845344,0.0493330216338693,1.06404152059772,0.0895544481997108,1.30686228330683
"YML097C",29.1691876006111,33.527384643799,0.0379986547314363,1.14941098473022,0.200894741949167,1.4202317784636
"YKR007W",29.7467818335782,35.4570018301334,0.0032151902780235,1.19196093306838,0.253336951746268,2.49279332001804
"YDL096C",0.0731523900836571,0,0.170470660787054,0,-10,0.768350355408758
"YHR193C",472.747144931718,409.878713707743,4.19733961801674e-08,0.867014678146696,-0.205871677091698,7.37702588943436
"YBL099W",1138.15310482053,2012.18630465921,9.2966798300164e-11,1.76793991611217,0.822069245204478,10.0316721255272
"YJR035W",26.9221329573466,35.3618307359406,0.000383655227114355,1.31348548021679,0.393400252443363,3.41605888037357
"YOR126C",51.6783302803641,50.0148205971579,0.322992026315218,0.967810305128255,-0.0472037939468013,0.490808198938388
"YMR023C",29.4068511356959,38.6509442965525,7.88493071823094e-06,1.31435168349717,0.394351351879449,5.10320211829224
"YOR119C",68.7757460661933,58.4842228036419,0.000255554740281095,0.850361154168414,-0.233852401085875,3.59251605891211
"YNL187W",19.0574591917785,23.2724025150249,0.000456480967292128,1.221170266237,0.288264367508082,3.34057732540749
"YMR141C",14.518552222997,14.9218180518146,0.624003350716197,1.02777589821793,0.0395257258398898,0.204813078276474
"YLL014W",81.190816392151,74.3045256639548,0.0813280729504954,0.915183871351466,-0.127866467734228,1.08975951808324
"YBL062W",0,0,NA,NA,NA,NA
"YCR061W",34.7860490684446,45.4351188570756,0.000944447300872658,1.30613047683794,0.385299023135981,3.02482227022359
"YOR199W",2.73913454549159,3.62497633254922,0.019438590754411,1.32340207183895,0.404251443265981,1.71133522345129
"YPR115W",87.2935166375889,101.453145779907,0.0054769892526269,1.16220711099432,0.216867186968954,2.26145811127669
"YHR088W",35.3409882147419,35.8406651499058,0.702966660377864,1.01413873692857,0.0202550304352691,0.153065271789949
"YBR017C",76.0468794155096,75.0191756342519,0.501500549854804,0.986485917776554,-0.019629638463555,0.299728586474517
"YPR162C",29.1242505871777,35.9161221714221,0.000277485553741222,1.23320330814742,0.302410664685428,3.55675962188827
"YGR166W",33.5293334612222,40.4451543574449,0.000192527898628376,1.20626180667209,0.270543063287591,3.71550632931158
"YDL161W",54.3806162665887,65.2606238714446,3.25023286006698e-06,1.2000714289724,0.263120278464947,5.48808552326132
"YKL050C",35.3293645323803,24.6971126858837,3.39964937848758e-05,0.69905340819952,-0.516525412103373,4.46856587144013
"YJR055W",10.9947291169172,11.7612382140356,0.479554166991176,1.06971605111571,0.0972278938114246,0.319162330940149
"YGL099W",41.7170192439136,45.3052044805978,0.0120028767119405,1.08601250285176,0.11904071244099,1.9207146547527
"YFL030W",410.349816426099,914.605594737729,3.84484412355657e-12,2.2288436795303,1.15629543639363,11.4151212625339
"YIL119C",27.9132672342006,32.0820636924427,0.0213275478964177,1.14934820862297,0.200815945719528,1.67105907405231
"YPL193W",58.2886417950952,42.3989840061909,0.000206465239677014,0.727397014245726,-0.459185090927383,3.68515305532566
"YNL005C",72.2283808841356,81.2025661835818,0.0656551736012115,1.12424735525834,0.168959490135317,1.18273104599599
"YGL217C",0.11029896128794,0.0771193402360314,0.572634335288816,0.699184646306035,-0.516254590456959,0.242122615134877
"YJL144W",82.4240089189446,66.609054439477,0.000441081545846687,0.808126846935825,-0.307346332749176,3.3554811120348
"YLR379W",25.5429619527162,25.9869139575379,0.69801994878741,1.01738060001199,0.024859489451436,0.156132165450633
"YJR139C",753.766314560183,572.578940618011,1.42930960194106e-08,0.759623943863963,-0.396642713953174,7.84487368873803
"YBR133C",68.7945060394557,77.2463904702683,0.000121085641050587,1.12285696805447,0.167174165832288,3.9169073546458
"YBR162C",890.458849568893,1021.93774213049,1.27562420815146e-09,1.14765296860742,0.198686460691976,8.89427724752971
"YNL331C",7.6695849750088,10.7498061489878,0.000596043840400105,1.40161510486106,0.487090227704926,3.22472179572348
"YJL079C",449.377265413602,827.848783316507,6.01402552035979e-08,1.84221331836751,0.881440127407616,7.22083473331433
"SCER_lnc1695",57.4442775058406,49.2205534085712,0.0391354991728968,0.856839976855253,-0.222902302631395,1.40742912238704
"YGL019W",83.0209961150984,72.9048790784024,0.0010730595012985,0.878149895688179,-0.187460873454483,2.96937619567697
"YGR201C",204.887278303215,107.462853792551,1.08895254419931e-11,0.524497444070273,-0.930992352468282,10.9629910460858
"YNL172W",27.3060934655462,30.3749899452731,0.112069726303101,1.11238870487275,0.153661000833909,0.95051168869996
"YNL058C",40.2304641013399,29.3863322235468,1.59199288746555e-08,0.730449744490222,-0.4531430769836,7.79805887688815
"YPL160W",154.192605085395,187.686509111799,1.87067469155255e-05,1.21722120855183,0.283591376334503,4.72800172930765
"YNL023C",33.9551347547107,40.2372465717418,0.000112558075642052,1.18501213034236,0.24490182730514,3.94862334045943
"YDR214W",328.586883465354,421.896743825283,9.85470094219922e-08,1.28397317438804,0.360615061041502,7.00635655059543
"YIL126W",70.9628037071872,81.7248676592158,0.0160118648131981,1.15165781775528,0.20371212480154,1.79555808526253
"YLR295C",231.77913787862,314.111192102267,1.68262220618642e-10,1.35521770844951,0.438524631410093,9.77401338383798
"YHR168W",13.3342146915336,20.5637444116382,1.41763858946153e-06,1.54217888997204,0.62497012498468,5.84843447339008
"YOR064C",57.7926771873299,75.0884355413727,6.56922455581117e-07,1.29927248910758,0.377704030830466,6.18248589238969
"YOR159C",35.4213435548837,28.4596506405099,0.00815898152434429,0.80346050669741,-0.315700983484928,2.08836405031025
"YOL081W",83.6900978577257,57.9752855942407,5.03422491261783e-07,0.69273769631384,-0.529618912601299,6.29806738550462
"YOL036W",66.9824062247315,93.7382231076078,1.93879670842416e-10,1.39944544233165,0.484855244244295,9.71246772626846
"YGL148W",158.801536398145,198.490359862458,7.5078293730228e-06,1.24992720073442,0.32184407072903,5.12448560594903
"YBR282W",24.553748127098,32.0497238376317,4.51459805225014e-06,1.30528845012713,0.384368657050678,5.34538091012578
"YDR194C",73.6095277243061,95.2366579596346,2.92295819644515e-05,1.29380884382698,0.371624479436554,4.53417739578968
